"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","uniprot","genename"
"ENSG00000241399",35.2728997976977,-0.132624493398313,0.304053743708727,-0.436187667945185,0.662700574578873,0.756441069503,"CD302","9936","Q8IX05","CD302 molecule"
"ENSG00000156042",6.14895461163827,0.306519205581906,0.702766326159071,0.436160917466221,0.662719981640842,0.756441069503,"CFAP70","118491","Q5T0N1","cilia and flagella associated protein 70"
"ENSG00000165449",7.12723950224079,0.289334140753588,0.663631939493667,0.435985858327346,0.662846989948605,0.756527448142379,"SLC16A9","220963","Q7RTY1","solute carrier family 16 member 9"
"ENSG00000088538",8.37354108340804,-0.275333697732843,0.631679917721558,-0.435875338139544,0.662927179169499,0.756560381492959,"DOCK3","1795","Q8IZD9","dedicator of cytokinesis 3"
"ENSG00000133789",939.172975237616,-0.0291535413618838,0.0668965819983673,-0.435800163341609,0.662981725334951,0.756564047075997,"SWAP70","23075","B3KUB9","switching B cell complex subunit SWAP70"
"ENSG00000177710",1.9876428312744,-0.585461780957498,1.34426402402539,-0.435525886651594,0.663180753216576,0.75669885385714,"SLC35G5","83650","Q96KT7","solute carrier family 35 member G5"
"ENSG00000151131",72.3113116263607,-0.0922916851629393,0.211963759735469,-0.435412569007643,0.663262988693883,0.75669885385714,"NOPCHAP1","121053","Q8N5I9","NOP protein chaperone 1"
"ENSG00000274209",0.53033487023206,-1.06235875829272,2.44021617528877,-0.435354362884264,0.663305230898384,0.75669885385714,"ANTXRL","195977","A6NF34","ANTXR like"
"ENSG00000177627",0.53033487023206,-1.06235875829272,2.44021617528877,-0.435354362884264,0.663305230898384,0.75669885385714,"C12orf54","121273","A0A024R0Z1","chromosome 12 open reading frame 54"
"ENSG00000175449",4.84124948587565,-0.393384597936457,0.903780781027551,-0.435265504859707,0.663369720316113,0.756713849691864,"RFESD","317671","Q8TAC1","Rieske Fe-S domain containing"
"ENSG00000109107",125.602422121787,0.070907106204646,0.162948764803642,0.435149700521456,0.663453769978744,0.756751154086118,"ALDOC","230","A0A024QZ64","aldolase, fructose-bisphosphate C"
"ENSG00000105732",191.634896514547,-0.060666973601382,0.139602162828409,-0.434570441977683,0.663874253759842,0.757172167769119,"ZNF574","64763","A0A0C4DFM2","zinc finger protein 574"
"ENSG00000277957",0.806845351399645,-0.867628858691854,1.99744016695553,-0.434370387181249,0.664019498137452,0.757279220270043,NA,NA,NA,NA
"ENSG00000172425",3.35159361292069,-0.439914200950892,1.01345741296505,-0.434072705298827,0.664235645384864,0.757467110931764,"TTC36","143941","A6NLP5","tetratricopeptide repeat domain 36"
"ENSG00000254996",13.9936503669196,-0.211997406816832,0.48897947705137,-0.433550725063581,0.664614723411786,0.757840757728658,"ANKHD1-EIF4EBP3","404734","Q8IWZ3","ANKHD1-EIF4EBP3 readthrough"
"ENSG00000256618",0.963294016674974,0.813690023494389,1.87712923353217,0.433475761262999,0.664669171466317,0.757844209273602,NA,NA,NA,NA
"ENSG00000111679",1.0199246125648,0.767641556604895,1.77158106573285,0.433308738421939,0.664790490631439,0.757892625278323,"PTPN6","5777","P29350","protein tyrosine phosphatase non-receptor type 6"
"ENSG00000185798",91.0432620494153,-0.0847534952647231,0.195625977219654,-0.433242540020949,0.664838577111888,0.757892625278323,"WDR53","348793","Q7Z5U6","WD repeat domain 53"
"ENSG00000214827",7.21884553037757,0.282938650792943,0.65312890167122,0.433204915704943,0.664865908008104,0.757892625278323,"MTCP1","4515","P56278","mature T cell proliferation 1"
"ENSG00000145375",139.360117896139,0.0676914609892944,0.156363528106918,0.432910806048123,0.665079569247902,0.75805179913737,"SPATA5","166378","Q8NB90","spermatogenesis associated 5"
"ENSG00000111961",1305.73531024998,-0.0259026421340355,0.0598392269925494,-0.432870600705798,0.665108779254645,0.75805179913737,"SASH1","23328","O94885","SAM and SH3 domain containing 1"
"ENSG00000124479",8.62415983439637,0.25884724008838,0.598151877045864,0.4327450101248,0.665200026664579,0.75805179913737,"NDP","4693","Q00604","norrin cystine knot growth factor NDP"
"ENSG00000167799",20.3771685625176,0.168345217692174,0.389031050313107,0.43272951492351,0.665211284994138,0.75805179913737,"NUDT8","254552","Q8WV74","nudix hydrolase 8"
"ENSG00000161249",11.548501343114,-0.225077005964822,0.52025012691472,-0.432632294199741,0.665281924259796,0.758070394613314,"DMKN","93099","A3EZ84","dermokine"
"ENSG00000176273",92.1414935011534,0.0827691314983417,0.19134474729974,0.432565474967987,0.665330475934538,0.758070394613314,"SLC35G1","159371","Q2M3R5","solute carrier family 35 member G1"
"ENSG00000249751",0.854884187477472,-0.849412079552696,1.9642324147182,-0.432439701731812,0.665421868119854,0.758115916229933,"ECSCR","641700","Q19T08","endothelial cell surface expressed chemotaxis and apoptosis regulator"
"ENSG00000183760",1.15063890375892,-0.741741356538615,1.7160622341872,-0.432234531919488,0.665570963903651,0.758227167504987,"ACP7","390928","Q6ZNF0","acid phosphatase 7, tartrate resistant (putative)"
"ENSG00000165813",429.473040738896,-0.0406410657698074,0.0940531541790746,-0.432107419730209,0.665663342272446,0.758273793353788,"CCDC186","55088","Q496Y1","coiled-coil domain containing 186"
"ENSG00000137968",1.79952311453388,0.569786978017488,1.31970022845534,0.43175485290656,0.66591959561252,0.758492747206713,"SLC44A5","204962","Q8NCS7","solute carrier family 44 member 5"
"ENSG00000182979",715.820321673888,-0.0321425439236873,0.0744950808129098,-0.431472032420657,0.666125183975902,0.758492747206713,"MTA1","9112","Q13330","metastasis associated 1"
"ENSG00000213030",0.985667712089615,0.848968343467477,1.9676284637738,0.431467809648984,0.666128253790622,0.758492747206713,"CGB8","94115","A0A0F7RQP8","chorionic gonadotropin subunit beta 8"
"ENSG00000135439",9.1424713060539,0.262772515097049,0.609073686868484,0.431429760901473,0.66615591421827,0.758492747206713,"AGAP2","116986","F8VVT9","ArfGAP with GTPase domain, ankyrin repeat and PH domain 2"
"ENSG00000111405",1.51680615153283,-0.636414424888427,1.47548977332421,-0.431324185632691,0.666232667009003,0.758492747206713,"ENDOU","8909","P21128","endonuclease, poly(U) specific"
"ENSG00000186118",0.511090635118201,-1.06251184651185,2.46445271621226,-0.431135010025624,0.666370205647477,0.758492747206713,"TEX38","374973","C9W8M6","testis expressed 38"
"ENSG00000272869",0.511090635118201,-1.06251184651185,2.46445271621226,-0.431135010025624,0.666370205647477,0.758492747206713,NA,NA,NA,NA
"ENSG00000197153",0.511090635118201,-1.06251184651185,2.46445271621226,-0.431135010025624,0.666370205647477,0.758492747206713,"H3C12","8356","P68431","H3 clustered histone 12"
"ENSG00000185811",0.511090635118201,-1.06251184651185,2.46445271621226,-0.431135010025624,0.666370205647477,0.758492747206713,"IKZF1","10320","Q13422","IKAROS family zinc finger 1"
"ENSG00000100218",0.511090635118201,-1.06251184651185,2.46445271621226,-0.431135010025624,0.666370205647477,0.758492747206713,"RSPH14","27156","Q9UHP6","radial spoke head 14 homolog"
"ENSG00000175294",5.71265657796255,-0.319661569284061,0.741681592487339,-0.430995689419807,0.666471504772396,0.758549466162296,"CATSPER1","117144","Q8NEC5","cation channel sperm associated 1"
"ENSG00000143322",1555.87813036642,-0.0308823253366793,0.0716785532356858,-0.430844707971927,0.666581289289078,0.758615833323739,"ABL2","27","P42684","ABL proto-oncogene 2, non-receptor tyrosine kinase"
"ENSG00000100341",0.914644243668081,-0.862662509024597,2.00319083418943,-0.43064419739803,0.666727099410523,0.7587231867124,"PNPLA5","150379","Q7Z6Z6","patatin like phospholipase domain containing 5"
"ENSG00000166257",6.4254145618175,0.312153707933699,0.725973742099043,0.429979336485579,0.667210672460146,0.759169141785158,"SCN3B","55800","A0A024R3H7","sodium voltage-gated channel beta subunit 3"
"ENSG00000196867",132.43753736058,-0.0695694117323708,0.161802966496274,-0.429963759248955,0.667222003904407,0.759169141785158,"ZFP28","140612","Q8NHY6","ZFP28 zinc finger protein"
"ENSG00000189334",0.912125720296364,0.816307944880822,1.90588769226972,0.428308524259727,0.66842651364074,0.760176667328615,"S100A14","57402","Q9HCY8","S100 calcium binding protein A14"
"ENSG00000138079",0.522811855230981,-1.10524176998112,2.58077924522121,-0.428258934594147,0.668462613090662,0.760176667328615,"SLC3A1","6519","A0A0S2Z4E1","solute carrier family 3 member 1"
"ENSG00000174343",0.522811855230981,-1.10524176998112,2.58077924522121,-0.428258934594147,0.668462613090662,0.760176667328615,"CHRNA9","55584","Q9UGM1","cholinergic receptor nicotinic alpha 9 subunit"
"ENSG00000137265",0.522811855230981,-1.10524176998112,2.58077924522121,-0.428258934594147,0.668462613090662,0.760176667328615,"IRF4","3662","Q15306","interferon regulatory factor 4"
"ENSG00000169495",0.522811855230981,-1.10524176998112,2.58077924522121,-0.428258934594147,0.668462613090662,0.760176667328615,"HTRA4","203100","P83105","HtrA serine peptidase 4"
"ENSG00000170959",0.522811855230981,-1.10524176998112,2.58077924522121,-0.428258934594147,0.668462613090662,0.760176667328615,"DCDC1","341019","B6ZDN3","doublecortin domain containing 1"
"ENSG00000010626",61.5121520038372,-0.104494557400692,0.244003199009039,-0.428250768125468,0.668468558052575,0.760176667328615,"LRRC23","10233","A8K8K2","leucine rich repeat containing 23"
"ENSG00000126106",43.4707308218959,0.118479114533925,0.276832885844513,0.427980635943917,0.668665218479104,0.760341639529746,"TMEM53","79639","Q6P2H8","transmembrane protein 53"
"ENSG00000148225",21.0262934363886,-0.168957510637416,0.394905093693084,-0.427843330804763,0.668765187470927,0.760349716510722,"WDR31","114987","Q8NC90","WD repeat domain 31"
"ENSG00000143158",753.014241591648,0.0314691448400845,0.0735553992914596,0.427829162008755,0.66877550380842,0.760349716510722,"MPC2","25874","A0A024R8Z5","mitochondrial pyruvate carrier 2"
"ENSG00000113658",1399.06133857764,0.0256752690160703,0.0600228686368873,0.427758112851865,0.668827235828676,0.76034987670804,"SMAD5","4090","Q68DB7","SMAD family member 5"
"ENSG00000108469",184.580301739386,0.0567436221700151,0.132737492546596,0.427487525049458,0.669024269502222,0.760515208941284,"RECQL5","9400","B3KQK2","RecQ like helicase 5"
"ENSG00000131375",567.512165530838,-0.034055321460652,0.0797018818242845,-0.427283781526418,0.66917264428078,0.760625206803188,"CAPN7","23473","Q7Z479","calpain 7"
"ENSG00000169203",2.24965692093676,-0.533588336384605,1.24908907059435,-0.427181975205906,0.669246788853345,0.760650819319857,"NPIPB12","440353",NA,"nuclear pore complex interacting protein family member B12"
"ENSG00000105699",26.5036112290372,-0.147274431121889,0.344921802651437,-0.426979187716696,0.669394486656237,0.760760020383993,"LSR","51599","Q86X29","lipolysis stimulated lipoprotein receptor"
"ENSG00000112761",0.488716939703559,-1.06270043611062,2.49503299817471,-0.425926405337348,0.670161473339592,NA,"CCN6","8838","I6L968","cellular communication network factor 6"
"ENSG00000016402",0.488716939703559,-1.06270043611062,2.49503299817471,-0.425926405337348,0.670161473339592,NA,"IL20RA","53832","Q9UHF4","interleukin 20 receptor subunit alpha"
"ENSG00000181652",0.488716939703559,-1.06270043611062,2.49503299817471,-0.425926405337348,0.670161473339592,NA,"ATG9B","285973","Q674R7","autophagy related 9B"
"ENSG00000250644",0.488716939703559,-1.06270043611062,2.49503299817471,-0.425926405337348,0.670161473339592,NA,NA,NA,NA,NA
"ENSG00000172247",0.488716939703559,-1.06270043611062,2.49503299817471,-0.425926405337348,0.670161473339592,NA,"C1QTNF4","114900","Q9BXJ3","C1q and TNF related 4"
"ENSG00000125245",0.488716939703559,-1.06270043611062,2.49503299817471,-0.425926405337348,0.670161473339592,NA,"GPR18","2841","H9NIM1","G protein-coupled receptor 18"
"ENSG00000155729",208.07226289644,0.0536864729404085,0.126050778106707,0.425911475889192,0.670172352410292,0.761585328847474,"KCTD18","130535","A8K4A2","potassium channel tetramerization domain containing 18"
"ENSG00000102349",3.71030707911155,0.406775401655098,0.956311271735324,0.425358786074918,0.670575145471463,0.761984309480218,"KLF8","11279","O95600","KLF transcription factor 8"
"ENSG00000197077",5.48525367768371,-0.321566251737319,0.756727102297879,-0.424943484594182,0.670877874046963,0.762269532626948,"KIAA1671","85379","Q9BY89","KIAA1671"
"ENSG00000142233",2.87142290258809,0.444218138380616,1.04766009205834,0.42400979263022,0.671558671604765,0.762984250856539,"NTN5","126147","Q8WTR8","netrin 5"
"ENSG00000081052",1.17301259917356,-0.69349464045272,1.63585319699095,-0.423934520364273,0.671613567808932,0.762987802541281,"COL4A4","1286","P53420","collagen type IV alpha 4 chain"
"ENSG00000104979",1130.39371594215,0.0264430795366761,0.0623922810550973,0.423819727208318,0.671697290044812,0.763024099019611,"C19orf53","28974","Q9UNZ5","chromosome 19 open reading frame 53"
"ENSG00000249693",4.44763258153846,-0.354933050477729,0.83823723018334,-0.423427924336047,0.671983074794981,0.763234755794852,"THEGL","100506564","P0DJG4","theg spermatid protein like"
"ENSG00000022556",1.58147603627984,-0.614069133908724,1.45166572949683,-0.42301000941971,0.672287958179237,0.763234755794852,"NLRP2","55655","Q9NX02","NLR family pyrin domain containing 2"
"ENSG00000139971",230.621964521047,-0.0505741611160604,0.119612679430469,-0.422816053923943,0.672429473736926,0.763234755794852,"ARMH4","145407","B2RUU6","armadillo like helical domain containing 4"
"ENSG00000188770",0.50043815981634,-1.10570744087613,2.61529703850359,-0.422784649161223,0.672452388654916,0.763234755794852,"OPTC","26254","Q9UBM4","opticin"
"ENSG00000146453",0.50043815981634,-1.10570744087613,2.61529703850359,-0.422784649161223,0.672452388654916,0.763234755794852,"PNLDC1","154197","Q8NA58","PARN like ribonuclease domain containing exonuclease 1"
"ENSG00000184956",0.50043815981634,-1.10570744087613,2.61529703850359,-0.422784649161223,0.672452388654916,0.763234755794852,"MUC6","4588","Q6W4X9","mucin 6, oligomeric mucus/gel-forming"
"ENSG00000110195",0.50043815981634,-1.10570744087613,2.61529703850359,-0.422784649161223,0.672452388654916,0.763234755794852,"FOLR1","2348","A0A024R5H1","folate receptor alpha"
"ENSG00000251692",0.50043815981634,-1.10570744087613,2.61529703850359,-0.422784649161223,0.672452388654916,0.763234755794852,"PTX4","390667","Q96A99","pentraxin 4"
"ENSG00000274512",0.50043815981634,-1.10570744087613,2.61529703850359,-0.422784649161223,0.672452388654916,0.763234755794852,"TBC1D3","729873","Q6IPX1","TBC1 domain family member 3"
"ENSG00000125810",0.50043815981634,-1.10570744087613,2.61529703850359,-0.422784649161223,0.672452388654916,0.763234755794852,"CD93","22918","Q9NPY3","CD93 molecule"
"ENSG00000130528",0.50043815981634,-1.10570744087613,2.61529703850359,-0.422784649161223,0.672452388654916,0.763234755794852,"HRC","3270","P23327","histidine rich calcium binding protein"
"ENSG00000108465",423.503152779175,0.0383972300936317,0.090885577700908,0.422478803182521,0.672675569296129,0.76342927308535,"CDK5RAP3","80279","Q96JB5","CDK5 regulatory subunit associated protein 3"
"ENSG00000198838",17.6941982024661,-0.183711393795273,0.435447770952256,-0.42189076635649,0.673104750070012,0.763857534960486,"RYR3","6263","Q15413","ryanodine receptor 3"
"ENSG00000169436",4.94614327125812,-0.337590948221935,0.800859492647949,-0.42153580162449,0.673363873894468,0.764055670420122,"COL22A1","169044","Q8NFW1","collagen type XXII alpha 1 chain"
"ENSG00000257242",3.1114871474837,0.433252616941717,1.02785952254039,0.421509561803658,0.673383030471364,0.764055670420122,"LINC01619","256021",NA,"long intergenic non-protein coding RNA 1619"
"ENSG00000151164",3.91291572981316,-0.369932320585765,0.879726391683294,-0.420508380881839,0.674114108239521,0.764826306946425,"RAD9B","144715","A0A024RBN9","RAD9 checkpoint clamp component B"
"ENSG00000111335",1.17682031827821,-0.748188892583026,1.78135774793871,-0.420010463057624,0.67447781018451,0.765180045146587,"OAS2","4939","P29728","2'-5'-oligoadenylate synthetase 2"
"ENSG00000108799",325.799866833026,0.043634456442009,0.104073567287727,0.419265502078688,0.675022105767206,0.765738592579825,"EZH1","2145","Q92800","enhancer of zeste 1 polycomb repressive complex 2 subunit"
"ENSG00000173762",1.25201689047802,-0.674099304301513,1.60968785663883,-0.418776411539249,0.675379545576583,0.766085102956029,"CD7","924","P09564","CD7 molecule"
"ENSG00000161654",383.483937763745,0.0410425442068315,0.0981832100481271,0.418019987192448,0.675932503894976,0.766653320178864,"LSM12","124801","Q3MHD2","LSM12 homolog"
"ENSG00000161265",16.212666616014,-0.181012261043767,0.433336648561528,-0.417717406650561,0.676153744101028,0.766813855919811,"U2AF1L4","199746","Q8WU68","U2 small nuclear RNA auxiliary factor 1 like 4"
"ENSG00000135299",3.69506319538443,-0.39076340770184,0.935547731028652,-0.417684095361109,0.676178102288904,0.766813855919811,"ANKRD6","22881","B7Z3D2","ankyrin repeat domain 6"
"ENSG00000186868",6.5536103296399,0.283485233101844,0.6795051224307,0.417193666013542,0.676536757766939,0.767130547014835,"MAPT","4137","P10636","microtubule associated protein tau"
